maintenance_id,full_date,maintenance_type,failure_type,is_unscheduled,mileage_at_event,parts_cost_myr,labour_hours,labour_cost_myr,total_cost_myr,downtime_hours,technician_count,warranty_covered,plate_number,model,brand,year_manufactured,engine_type,gross_weight_kg,fleet_segment,home_state,purchase_date,current_mileage_km,is_active,component_name,component_category,subsystem,expected_lifespan_km,unit_cost_myr,criticality_level,workshop_name,city,workshop_state,region,capacity_bays,is_authorised_scania,workshop_type,year,quarter,month,month_name,week,day_of_week,is_weekend,is_public_holiday
MNT-000208,2024-06-17,Scheduled PM,,False,508909,497.85,5.0,553.19,1051.04,6.0,2,False,FP5304,Mercedes Actros 1852,Mercedes-Benz,2017,Euro 6,44000,Heavy Haulage,Pahang,2017-05-05,468801,True,Water Pump,Cooling System,Circulation,150000,620,High,East Coast Truck Repairs Kuantan,Kuantan,Pahang,East,4,False,Independent,2024,2,6,June,25,Monday,False,False
MNT-000209,2024-06-26,Scheduled PM,,False,534685,1514.81,10.3,1398.47,2913.28,3.8,2,False,FP5304,Mercedes Actros 1852,Mercedes-Benz,2017,Euro 6,44000,Heavy Haulage,Pahang,2017-05-05,468801,True,Clutch Assembly,Transmission,Coupling,200000,1800,High,Northern Truck Services Ipoh,Ipoh,Perak,North,6,False,Independent,2024,2,6,June,26,Wednesday,False,False
MNT-000210,2024-08-15,Predictive,,False,551911,3426.93,9.6,1382.32,4809.25,18.6,1,False,FP5304,Mercedes Actros 1852,Mercedes-Benz,2017,Euro 6,44000,Heavy Haulage,Pahang,2017-05-05,468801,True,Turbocharger,Engine,Forced Induction,250000,3200,Critical,Scania Kota Kinabalu,Kota Kinabalu,Sabah,East,6,True,Authorised Dealer,2024,3,8,August,33,Thursday,False,False
MNT-000211,2024-10-26,Predictive,,False,569824,2529.79,1.0,89.9,2619.69,15.5,1,False,FP5304,Mercedes Actros 1852,Mercedes-Benz,2017,Euro 6,44000,Heavy Haulage,Pahang,2017-05-05,468801,True,DPF Filter,Emissions,Filtration,200000,2200,High,Northern Truck Services Ipoh,Ipoh,Perak,North,6,False,Independent,2024,4,10,October,43,Saturday,True,False
MNT-000212,2020-04-09,Corrective,Contamination,True,121495,68.59,11.4,1375.32,1443.91,11.1,2,False,UW3504,Scania G410,Scania,2023,Euro 5,40000,Regional,Kuala Lumpur,2023-08-03,675380,True,Fuel Filter,Fuel System,Filtration,20000,65,High,Scania Johor Bahru,Johor Bahru,Johor,South,10,True,Authorised Dealer,2020,2,4,April,15,Thursday,False,False
MNT-000213,2020-07-28,Corrective,Oil Leak,True,145637,135.55,7.6,847.74,983.29,10.1,2,False,UW3504,Scania G410,Scania,2023,Euro 5,40000,Regional,Kuala Lumpur,2023-08-03,675380,True,Air Filter,Engine,Air Intake,20000,85,High,Scania Johor Bahru,Johor Bahru,Johor,South,10,True,Authorised Dealer,2020,3,7,July,31,Tuesday,False,False
MNT-000214,2020-09-17,Emergency,Fatigue Failure,True,159703,1102.95,8.7,1174.47,2277.42,48.3,3,False,UW3504,Scania G410,Scania,2023,Euro 5,40000,Regional,Kuala Lumpur,2023-08-03,675380,True,Shock Absorbers,Suspension,Damping,100000,680,Medium,Scania Kota Kinabalu,Kota Kinabalu,Sabah,East,6,True,Authorised Dealer,2020,3,9,September,38,Thursday,False,False
MNT-000215,2020-12-02,Scheduled PM,,False,168269,1903.34,9.4,1045.05,2948.39,4.9,2,False,UW3504,Scania G410,Scania,2023,Euro 5,40000,Regional,Kuala Lumpur,2023-08-03,675380,True,Drive Shaft,Drivetrain,Power Transfer,300000,2400,Critical,Mercedes-Benz Trucks PJ,Petaling Jaya,Selangor,West,8,True,Authorised Dealer,2020,4,12,December,49,Wednesday,False,False
MNT-000216,2021-01-18,Predictive,,False,181894,363.75,2.1,294.23,657.98,14.8,1,False,UW3504,Scania G410,Scania,2023,Euro 5,40000,Regional,Kuala Lumpur,2023-08-03,675380,True,Brake Pads (Front),Braking System,Friction,40000,320,Critical,Scania Shah Alam Service Centre,Shah Alam,Selangor,West,12,True,Authorised Dealer,2021,1,1,January,3,Monday,False,False
MNT-000217,2021-01-21,Scheduled PM,,False,193865,623.19,7.2,985.57,1608.76,6.6,1,False,UW3504,Scania G410,Scania,2023,Euro 5,40000,Regional,Kuala Lumpur,2023-08-03,675380,True,Water Pump,Cooling System,Circulation,150000,620,High,Scania Shah Alam Service Centre,Shah Alam,Selangor,West,12,True,Authorised Dealer,2021,1,1,January,3,Thursday,False,False
MNT-000218,2021-04-06,Corrective,Leak,True,222891,99.41,3.1,327.38,426.79,19.4,3,False,UW3504,Scania G410,Scania,2023,Euro 5,40000,Regional,Kuala Lumpur,2023-08-03,675380,True,Fuel Filter,Fuel System,Filtration,20000,65,High,Scania Kuching,Kuching,Sarawak,East,6,True,Authorised Dealer,2021,2,4,April,14,Tuesday,False,False
MNT-000219,2022-09-29,Predictive,,False,248011,85.35,6.3,678.98,764.33,17.3,2,False,UW3504,Scania G410,Scania,2023,Euro 5,40000,Regional,Kuala Lumpur,2023-08-03,675380,True,Air Filter,Engine,Air Intake,20000,85,High,East Coast Truck Repairs Kuantan,Kuantan,Pahang,East,4,False,Independent,2022,3,9,September,39,Thursday,False,False
MNT-000220,2022-11-02,Scheduled PM,,False,277125,2325.91,8.1,1185.92,3511.83,7.8,4,False,UW3504,Scania G410,Scania,2023,Euro 5,40000,Regional,Kuala Lumpur,2023-08-03,675380,True,Turbocharger,Engine,Forced Induction,250000,3200,Critical,Scania Johor Bahru,Johor Bahru,Johor,South,10,True,Authorised Dealer,2022,4,11,November,44,Wednesday,False,False
MNT-000221,2023-02-01,Warranty Claim,,False,283527,57.69,1.2,136.96,194.65,11.4,2,True,UW3504,Scania G410,Scania,2023,Euro 5,40000,Regional,Kuala Lumpur,2023-08-03,675380,True,Fuel Filter,Fuel System,Filtration,20000,65,High,Scania Shah Alam Service Centre,Shah Alam,Selangor,West,12,True,Authorised Dealer,2023,1,2,February,5,Wednesday,False,False
MNT-000222,2023-05-10,Scheduled PM,,False,291909,2286.97,1.0,141.71,2428.68,5.9,3,False,UW3504,Scania G410,Scania,2023,Euro 5,40000,Regional,Kuala Lumpur,2023-08-03,675380,True,Drive Shaft,Drivetrain,Power Transfer,300000,2400,Critical,Scania Penang,Butterworth,Penang,North,8,True,Authorised Dealer,2023,2,5,May,19,Wednesday,False,False
MNT-000223,2023-08-19,Emergency,Excessive Emissions,True,299459,4925.89,7.3,777.42,5703.31,65.3,3,False,UW3504,Scania G410,Scania,2023,Euro 5,40000,Regional,Kuala Lumpur,2023-08-03,675380,True,DPF Filter,Emissions,Filtration,200000,2200,High,East Coast Truck Repairs Kuantan,Kuantan,Pahang,East,4,False,Independent,2023,3,8,August,33,Saturday,True,False
MNT-000224,2023-09-16,Predictive,,False,320256,1107.2,10.5,1099.38,2206.58,13.7,1,False,UW3504,Scania G410,Scania,2023,Euro 5,40000,Regional,Kuala Lumpur,2023-08-03,675380,True,Fifth Wheel Coupling,Coupling,Connection,300000,1100,Critical,Scania Johor Bahru,Johor Bahru,Johor,South,10,True,Authorised Dealer,2023,3,9,September,37,Saturday,True,False
MNT-000225,2023-10-04,Scheduled PM,,False,330412,1781.07,3.7,429.27,2210.34,2.9,3,False,UW3504,Scania G410,Scania,2023,Euro 5,40000,Regional,Kuala Lumpur,2023-08-03,675380,True,Drive Shaft,Drivetrain,Power Transfer,300000,2400,Critical,Scania Johor Bahru,Johor Bahru,Johor,South,10,True,Authorised Dealer,2023,4,10,October,40,Wednesday,False,False
MNT-000226,2024-04-04,Corrective,Excessive Emissions,True,351108,1447.14,1.8,185.61,1632.75,17.5,2,False,UW3504,Scania G410,Scania,2023,Euro 5,40000,Regional,Kuala Lumpur,2023-08-03,675380,True,EGR Valve,Emissions,Exhaust,150000,980,Medium,Scania Shah Alam Service Centre,Shah Alam,Selangor,West,12,True,Authorised Dealer,2024,2,4,April,14,Thursday,False,False
MNT-000227,2024-07-12,Emergency,Excessive Wear,True,357392,564.03,2.4,288.35,852.38,47.5,2,False,UW3504,Scania G410,Scania,2023,Euro 5,40000,Regional,Kuala Lumpur,2023-08-03,675380,True,Wheel Bearings,Suspension,Rolling,200000,450,High,Scania Kota Kinabalu,Kota Kinabalu,Sabah,East,6,True,Authorised Dealer,2024,3,7,July,28,Friday,False,False
MNT-000228,2024-12-13,Corrective,Contamination,True,386246,88.39,7.8,1153.21,1241.6,21.6,3,False,UW3504,Scania G410,Scania,2023,Euro 5,40000,Regional,Kuala Lumpur,2023-08-03,675380,True,Fuel Filter,Fuel System,Filtration,20000,65,High,Scania Penang,Butterworth,Penang,North,8,True,Authorised Dealer,2024,4,12,December,50,Friday,False,False
MNT-000229,2020-09-17,Corrective,Excessive Wear,True,94582,66.6,7.3,815.72,882.32,8.6,2,False,ZW1188,Mercedes Actros 1845,Mercedes-Benz,2022,Euro 6,44000,Long Haul,Kedah,2022-09-09,329786,True,Engine Oil Filter,Engine,Lubrication,15000,45,High,Scania Johor Bahru,Johor Bahru,Johor,South,10,True,Authorised Dealer,2020,3,9,September,38,Thursday,False,False
MNT-000230,2021-01-30,Scheduled PM,,False,119423,60.47,8.4,1206.69,1267.16,7.0,1,False,ZW1188,Mercedes Actros 1845,Mercedes-Benz,2022,Euro 6,44000,Long Haul,Kedah,2022-09-09,329786,True,Air Filter,Engine,Air Intake,20000,85,High,Scania Shah Alam Service Centre,Shah Alam,Selangor,West,12,True,Authorised Dealer,2021,1,1,January,4,Saturday,True,False
MNT-000231,2021-02-04,Corrective,Overheating,True,127476,572.8,6.6,933.52,1506.32,19.0,4,False,ZW1188,Mercedes Actros 1845,Mercedes-Benz,2022,Euro 6,44000,Long Haul,Kedah,2022-09-09,329786,True,Brake Pads (Front),Braking System,Friction,40000,320,Critical,Highway Fleet Services Seremban,Seremban,Negeri Sembilan,West,8,False,Fleet Workshop,2021,1,2,February,5,Thursday,False,False
MNT-000232,2022-01-20,Corrective,Blockage,True,146260,3208.32,8.3,1208.82,4417.14,12.6,3,False,ZW1188,Mercedes Actros 1845,Mercedes-Benz,2022,Euro 6,44000,Long Haul,Kedah,2022-09-09,329786,True,Injectors,Fuel System,Injection,200000,2800,Critical,East Coast Truck Repairs Kuantan,Kuantan,Pahang,East,4,False,Independent,2022,1,1,January,3,Thursday,False,False
MNT-000233,2022-05-11,Scheduled PM,,False,162745,971.8,6.0,874.14,1845.94,6.6,1,False,ZW1188,Mercedes Actros 1845,Mercedes-Benz,2022,Euro 6,44000,Long Haul,Kedah,2022-09-09,329786,True,Fifth Wheel Coupling,Coupling,Connection,300000,1100,Critical,Mercedes-Benz Trucks PJ,Petaling Jaya,Selangor,West,8,True,Authorised Dealer,2022,2,5,May,19,Wednesday,False,False
MNT-000234,2022-05-30,Emergency,Corrosion,True,185561,1769.61,1.5,215.56,1985.17,45.5,4,False,ZW1188,Mercedes Actros 1845,Mercedes-Benz,2022,Euro 6,44000,Long Haul,Kedah,2022-09-09,329786,True,Brake Drums,Braking System,Friction,150000,850,Critical,Scania Johor Bahru,Johor Bahru,Johor,South,10,True,Authorised Dealer,2022,2,5,May,22,Monday,False,False
MNT-000235,2022-11-30,Warranty Claim,,False,194422,245.17,9.6,1244.55,1489.72,15.6,1,True,ZW1188,Mercedes Actros 1845,Mercedes-Benz,2022,Euro 6,44000,Long Haul,Kedah,2022-09-09,329786,True,Brake Pads (Rear),Braking System,Friction,50000,280,Critical,Scania Kota Kinabalu,Kota Kinabalu,Sabah,East,6,True,Authorised Dealer,2022,4,11,November,48,Wednesday,False,False
MNT-000236,2023-01-13,Warranty Claim,,False,204493,47.78,4.1,525.39,573.17,11.2,4,True,ZW1188,Mercedes Actros 1845,Mercedes-Benz,2022,Euro 6,44000,Long Haul,Kedah,2022-09-09,329786,True,Engine Oil Filter,Engine,Lubrication,15000,45,High,Trans Logistics Workshop KL,Kuala Lumpur,Kuala Lumpur,West,18,False,Fleet Workshop,2023,1,1,January,2,Friday,False,False
MNT-000237,2023-02-12,Emergency,Crack,True,222516,163.14,7.5,896.45,1059.59,71.5,2,False,ZW1188,Mercedes Actros 1845,Mercedes-Benz,2022,Euro 6,44000,Long Haul,Kedah,2022-09-09,329786,True,Air Filter,Engine,Air Intake,20000,85,High,Scania Kota Kinabalu,Kota Kinabalu,Sabah,East,6,True,Authorised Dealer,2023,1,2,February,6,Sunday,True,False
MNT-000238,2023-11-03,Warranty Claim,,False,243367,969.8,2.6,309.48,1279.28,15.2,3,True,ZW1188,Mercedes Actros 1845,Mercedes-Benz,2022,Euro 6,44000,Long Haul,Kedah,2022-09-09,329786,True,Starter Motor,Electrical,Starting,150000,950,High,Trans Logistics Workshop KL,Kuala Lumpur,Kuala Lumpur,West,18,False,Fleet Workshop,2023,4,11,November,44,Friday,False,False
MNT-000239,2020-04-05,Corrective,Oil Leak,True,110496,139.38,1.5,183.03,322.41,9.3,1,False,DA5315,Volvo FM,Volvo,2016,Euro 5,40000,Regional,Kedah,2016-05-14,161579,True,Air Filter,Engine,Air Intake,20000,85,High,Scania Shah Alam Service Centre,Shah Alam,Selangor,West,12,True,Authorised Dealer,2020,2,4,April,14,Sunday,True,False
MNT-000240,2020-07-02,Corrective,Misalignment,True,135073,2036.89,8.0,864.36,2901.25,9.7,1,False,DA5315,Volvo FM,Volvo,2016,Euro 5,40000,Regional,Kedah,2016-05-14,161579,True,Fifth Wheel Coupling,Coupling,Connection,300000,1100,Critical,Volvo Trucks Shah Alam,Shah Alam,Selangor,West,10,True,Authorised Dealer,2020,3,7,July,27,Thursday,False,False
MNT-000241,2020-08-05,Corrective,Overheating,True,146454,695.87,11.2,1562.85,2258.72,14.4,1,False,DA5315,Volvo FM,Volvo,2016,Euro 5,40000,Regional,Kedah,2016-05-14,161579,True,Water Pump,Cooling System,Circulation,150000,620,High,Roadside Emergency Unit Central,Kuala Lumpur,Kuala Lumpur,West,2,False,Mobile Unit,2020,3,8,August,32,Wednesday,False,False
MNT-000242,2020-09-09,Corrective,Excessive Wear,True,160495,628.9,0.5,48.37,677.27,7.1,4,False,DA5315,Volvo FM,Volvo,2016,Euro 5,40000,Regional,Kedah,2016-05-14,161579,True,Shock Absorbers,Suspension,Damping,100000,680,Medium,East Coast Truck Repairs Kuantan,Kuantan,Pahang,East,4,False,Independent,2020,3,9,September,37,Wednesday,False,False
MNT-000243,2021-02-23,Emergency,Blockage,True,168449,3896.59,9.0,1046.18,4942.77,10.5,3,False,DA5315,Volvo FM,Volvo,2016,Euro 5,40000,Regional,Kedah,2016-05-14,161579,True,Radiator,Cooling System,Heat Exchange,300000,1800,High,Roadside Emergency Unit Central,Kuala Lumpur,Kuala Lumpur,West,2,False,Mobile Unit,2021,1,2,February,8,Tuesday,False,False
MNT-000244,2021-12-11,Scheduled PM,,False,193318,94.05,11.6,1210.65,1304.7,3.7,2,False,DA5315,Volvo FM,Volvo,2016,Euro 5,40000,Regional,Kedah,2016-05-14,161579,True,Air Filter,Engine,Air Intake,20000,85,High,Mercedes-Benz Trucks PJ,Petaling Jaya,Selangor,West,8,True,Authorised Dealer,2021,4,12,December,49,Saturday,True,False
MNT-000245,2021-12-28,Emergency,Crack,True,207960,2350.28,1.7,184.45,2534.73,10.8,3,False,DA5315,Volvo FM,Volvo,2016,Euro 5,40000,Regional,Kedah,2016-05-14,161579,True,Fifth Wheel Coupling,Coupling,Connection,300000,1100,Critical,Trans Logistics Workshop KL,Kuala Lumpur,Kuala Lumpur,West,18,False,Fleet Workshop,2021,4,12,December,52,Tuesday,False,False
MNT-000246,2022-07-17,Corrective,Crack,True,225316,2437.15,7.1,972.13,3409.28,17.9,4,False,DA5315,Volvo FM,Volvo,2016,Euro 5,40000,Regional,Kedah,2016-05-14,161579,True,Leaf Springs,Suspension,Support,250000,1200,Medium,Northern Truck Services Ipoh,Ipoh,Perak,North,6,False,Independent,2022,3,7,July,28,Sunday,True,False
MNT-000247,2022-11-21,Scheduled PM,,False,231212,933.57,5.8,650.29,1583.86,5.5,4,False,DA5315,Volvo FM,Volvo,2016,Euro 5,40000,Regional,Kedah,2016-05-14,161579,True,Brake Drums,Braking System,Friction,150000,850,Critical,Scania Penang,Butterworth,Penang,North,8,True,Authorised Dealer,2022,4,11,November,47,Monday,False,False
MNT-000248,2023-01-26,Scheduled PM,,False,246557,889.04,3.0,405.62,1294.66,6.2,4,False,DA5315,Volvo FM,Volvo,2016,Euro 5,40000,Regional,Kedah,2016-05-14,161579,True,Leaf Springs,Suspension,Support,250000,1200,Medium,Scania Shah Alam Service Centre,Shah Alam,Selangor,West,12,True,Authorised Dealer,2023,1,1,January,4,Thursday,False,False
MNT-000249,2023-06-04,Scheduled PM,,False,273632,1237.12,3.4,470.06,1707.18,2.6,3,False,DA5315,Volvo FM,Volvo,2016,Euro 5,40000,Regional,Kedah,2016-05-14,161579,True,Radiator,Cooling System,Heat Exchange,300000,1800,High,Scania Kuching,Kuching,Sarawak,East,6,True,Authorised Dealer,2023,2,6,June,22,Sunday,True,False
MNT-000250,2023-11-15,Warranty Claim,,False,297431,1124.0,4.1,379.23,1503.23,8.4,3,True,DA5315,Volvo FM,Volvo,2016,Euro 5,40000,Regional,Kedah,2016-05-14,161579,True,Fifth Wheel Coupling,Coupling,Connection,300000,1100,Critical,Scania Shah Alam Service Centre,Shah Alam,Selangor,West,12,True,Authorised Dealer,2023,4,11,November,46,Wednesday,False,False
MNT-000251,2023-12-01,Corrective,Overheating,True,311127,5760.21,2.8,321.8,6082.01,18.7,2,False,DA5315,Volvo FM,Volvo,2016,Euro 5,40000,Regional,Kedah,2016-05-14,161579,True,Turbocharger,Engine,Forced Induction,250000,3200,Critical,Mercedes-Benz Trucks PJ,Petaling Jaya,Selangor,West,8,True,Authorised Dealer,2023,4,12,December,48,Friday,False,False
MNT-000252,2023-12-07,Predictive,,False,319622,1585.99,7.6,740.84,2326.83,7.1,1,False,DA5315,Volvo FM,Volvo,2016,Euro 5,40000,Regional,Kedah,2016-05-14,161579,True,Clutch Assembly,Transmission,Coupling,200000,1800,High,Scania Penang,Butterworth,Penang,North,8,True,Authorised Dealer,2023,4,12,December,49,Thursday,False,False
MNT-000253,2024-01-03,Scheduled PM,,False,326006,3077.62,9.3,1143.6,4221.22,5.2,4,False,DA5315,Volvo FM,Volvo,2016,Euro 5,40000,Regional,Kedah,2016-05-14,161579,True,Turbocharger,Engine,Forced Induction,250000,3200,Critical,Scania Shah Alam Service Centre,Shah Alam,Selangor,West,12,True,Authorised Dealer,2024,1,1,January,1,Wednesday,False,False
MNT-000254,2024-04-27,Predictive,,False,340008,607.99,11.8,1350.67,1958.66,21.9,4,False,DA5315,Volvo FM,Volvo,2016,Euro 5,40000,Regional,Kedah,2016-05-14,161579,True,Tyres (Rear),Tyres,Contact,60000,580,Critical,Scania Kuching,Kuching,Sarawak,East,6,True,Authorised Dealer,2024,2,4,April,17,Saturday,True,False
MNT-000255,2024-09-30,Corrective,Excessive Wear,True,360681,1196.94,1.1,132.4,1329.34,20.0,1,False,DA5315,Volvo FM,Volvo,2016,Euro 5,40000,Regional,Kedah,2016-05-14,161579,True,Fifth Wheel Coupling,Coupling,Connection,300000,1100,Critical,Northern Truck Services Ipoh,Ipoh,Perak,North,6,False,Independent,2024,3,9,September,40,Monday,False,False
MNT-000256,2020-01-16,Scheduled PM,,False,81803,643.86,9.9,1267.41,1911.27,6.3,4,False,DU9837,Volvo FH16,Volvo,2023,Euro 6,44000,Long Haul,Pahang,2023-10-07,389902,True,Water Pump,Cooling System,Circulation,150000,620,High,Scania Johor Bahru,Johor Bahru,Johor,South,10,True,Authorised Dealer,2020,1,1,January,3,Thursday,False,False
MNT-000257,2020-07-03,Emergency,Uneven Wear,True,103173,1179.97,9.8,886.59,2066.56,17.7,2,False,DU9837,Volvo FH16,Volvo,2023,Euro 6,44000,Long Haul,Pahang,2023-10-07,389902,True,Tyres (Rear),Tyres,Contact,60000,580,Critical,Scania Penang,Butterworth,Penang,North,8,True,Authorised Dealer,2020,3,7,July,27,Friday,False,False
MNT-000258,2020-08-07,Scheduled PM,,False,126779,79.1,4.0,539.89,618.99,5.4,1,False,DU9837,Volvo FH16,Volvo,2023,Euro 6,44000,Long Haul,Pahang,2023-10-07,389902,True,Air Filter,Engine,Air Intake,20000,85,High,Roadside Emergency Unit Central,Kuala Lumpur,Kuala Lumpur,West,2,False,Mobile Unit,2020,3,8,August,32,Friday,False,False
MNT-000259,2020-12-02,Predictive,,False,152418,2015.02,3.0,274.3,2289.32,9.1,1,False,DU9837,Volvo FH16,Volvo,2023,Euro 6,44000,Long Haul,Pahang,2023-10-07,389902,True,Drive Shaft,Drivetrain,Power Transfer,300000,2400,Critical,Trans Logistics Workshop KL,Kuala Lumpur,Kuala Lumpur,West,18,False,Fleet Workshop,2020,4,12,December,49,Wednesday,False,False
MNT-000260,2020-12-07,Scheduled PM,,False,168694,918.11,6.9,726.03,1644.14,6.9,1,False,DU9837,Volvo FH16,Volvo,2023,Euro 6,44000,Long Haul,Pahang,2023-10-07,389902,True,Fifth Wheel Coupling,Coupling,Connection,300000,1100,Critical,Highway Fleet Services Seremban,Seremban,Negeri Sembilan,West,8,False,Fleet Workshop,2020,4,12,December,50,Monday,False,False
MNT-000261,2021-04-25,Scheduled PM,,False,194964,1520.24,2.8,412.77,1933.01,5.5,2,False,DU9837,Volvo FH16,Volvo,2023,Euro 6,44000,Long Haul,Pahang,2023-10-07,389902,True,Radiator,Cooling System,Heat Exchange,300000,1800,High,Trans Logistics Workshop KL,Kuala Lumpur,Kuala Lumpur,West,18,False,Fleet Workshop,2021,2,4,April,16,Sunday,True,False
MNT-000262,2021-05-07,Predictive,,False,202533,1036.25,6.1,775.45,1811.7,18.7,4,False,DU9837,Volvo FH16,Volvo,2023,Euro 6,44000,Long Haul,Pahang,2023-10-07,389902,True,Fifth Wheel Coupling,Coupling,Connection,300000,1100,Critical,Scania Kota Kinabalu,Kota Kinabalu,Sabah,East,6,True,Authorised Dealer,2021,2,5,May,18,Friday,False,False
MNT-000263,2021-07-30,Corrective,Blowout,True,228218,839.49,9.8,898.96,1738.45,10.7,4,False,DU9837,Volvo FH16,Volvo,2023,Euro 6,44000,Long Haul,Pahang,2023-10-07,389902,True,Tyres (Front),Tyres,Contact,80000,650,Critical,Highway Fleet Services Seremban,Seremban,Negeri Sembilan,West,8,False,Fleet Workshop,2021,3,7,July,30,Friday,False,False
MNT-000264,2021-09-18,Scheduled PM,,False,253055,305.31,8.0,815.55,1120.86,6.3,4,False,DU9837,Volvo FH16,Volvo,2023,Euro 6,44000,Long Haul,Pahang,2023-10-07,389902,True,Wheel Bearings,Suspension,Rolling,200000,450,High,Scania Shah Alam Service Centre,Shah Alam,Selangor,West,12,True,Authorised Dealer,2021,3,9,September,37,Saturday,True,False
MNT-000265,2021-09-26,Emergency,Excessive Wear,True,263537,266.93,6.5,860.29,1127.22,35.7,2,False,DU9837,Volvo FH16,Volvo,2023,Euro 6,44000,Long Haul,Pahang,2023-10-07,389902,True,Air Filter,Engine,Air Intake,20000,85,High,Highway Fleet Services Seremban,Seremban,Negeri Sembilan,West,8,False,Fleet Workshop,2021,3,9,September,38,Sunday,True,False
MNT-000266,2021-10-22,Warranty Claim,,False,293104,1870.04,3.4,327.84,2197.88,18.9,1,True,DU9837,Volvo FH16,Volvo,2023,Euro 6,44000,Long Haul,Pahang,2023-10-07,389902,True,DPF Filter,Emissions,Filtration,200000,2200,High,Volvo Trucks Shah Alam,Shah Alam,Selangor,West,10,True,Authorised Dealer,2021,4,10,October,42,Friday,False,False
MNT-000267,2021-10-28,Corrective,Excessive Wear,True,311113,1214.92,5.9,858.9,2073.82,5.1,1,False,DU9837,Volvo FH16,Volvo,2023,Euro 6,44000,Long Haul,Pahang,2023-10-07,389902,True,Fifth Wheel Coupling,Coupling,Connection,300000,1100,Critical,Scania Johor Bahru,Johor Bahru,Johor,South,10,True,Authorised Dealer,2021,4,10,October,43,Thursday,False,False
